# Rime user dictionary
#@/db_name	wanxiang
#@/db_type	userdb
#@/rime_version	1.10.0
#@/tick	31620
#@/user_id	b05c24aa-c4d6-4bd9-842a-ee5398eb78ba
a 	啊	c=5 d=2.74676 t=31620
chà duō shǎo 	差多少	c=1 d=0.869358 t=31620
chà le 	差了	c=0 d=0.0980199 t=31620
chà le diǎn er 	差了点儿	c=1 d=0.985111 t=31620
chà zi 	岔子	c=1 d=0.628135 t=31620
chàng ba 	唱吧	c=0 d=0.0822834 t=31620
chàng de 	唱的	c=2 d=1.58556 t=31620
chàng gē 	唱歌	c=1 d=0.96079 t=31620
chàng xì jī 	唱戏机	c=1 d=0.923117 t=31620
chá 	查	c=8 d=2.85064 t=31620
chá kàn 	查看	c=26 d=6.65294 t=31620
chá xún 	查询	c=10 d=5.3168 t=31620
chá yuè 	查阅	c=1 d=0.843665 t=31620
chá yí xià 	查一下	c=1 d=0.66365 t=31620
chá zhǎo 	查找	c=3 d=1.7386 t=31620
cháng 	常	c=1 d=0.937067 t=31620
cháng 	长	c=4 d=1.81495 t=31620
cháng duǎn 	长短	c=2 d=1.00823 t=31620
cháng duǎn tuǐ 	长短腿	c=0 d=0.0904837 t=31620
cháng dá 	长达	c=1 d=0.941764 t=31620
cháng dù 	长度	c=4 d=2.71848 t=31620
cháng jiàn 	常见	c=1 d=0.814648 t=31620
cháng kàn dào 	常看到	c=1 d=0.955997 t=31620
cháng nián 	常年	c=2 d=1.8149 t=31620
cháng qī 	长期	c=2 d=1.77215 t=31620
cháng shì 	尝试	c=3 d=1.91865 t=31620
cháng shì guò 	尝试过	c=1 d=0.298197 t=31620
cháng shì le 	尝试了	c=1 d=0.882497 t=31620
cháng shí 	常识	c=10 d=4.38419 t=31620
cháng shí jiān 	长时间	c=1 d=0.955997 t=31620
cháng shēng 	长生	c=1 d=0.941764 t=31620
cháng yuē 	长约	c=1 d=0.913931 t=31620
cháng yòng 	常用	c=1 d=0.970446 t=31620
cháo 	朝	c=2 d=1.5498 t=31620
cháo fěng 	嘲讽	c=2 d=1.70946 t=31620
cháo fěng le 	嘲讽了	c=1 d=0.865022 t=31620
cháo tiān 	朝天	c=1 d=0.67368 t=31620
cháo xiàng 	朝向	c=2 d=1.08485 t=31620
chè 	彻	c=1 d=0.822834 t=31620
chè 	撤	c=2 d=1.35242 t=31620
chè dǐ 	彻底	c=1 d=0.873716 t=31620
chè tuì 	撤退	c=2 d=1.27589 t=31620
chè xiāo 	撤销	c=1 d=0.985111 t=31620
chèng 	秤	c=0 d=0.0878095 t=31620
chèng jīn cì 	秤今次	c=4 d=3.41884 t=31620
chén 	陈	c=2 d=1.58131 t=31620
chén guǒ 	陈果	c=1 d=0.946485 t=31620
chén mò 	沉默	c=1 d=0.951229 t=31620
chén qǐ zhēn 	陈绮贞	c=1 d=0.869358 t=31620
chén xiǎo yún 	陈小云	c=1 d=0.970446 t=31620
chén yì fā ér 	陈一发儿	c=3 d=2.33397 t=31620
chén zhèn 	陈震	c=10 d=7.3395 t=31620
chén āi 	尘埃	c=0 d=0.0955997 t=31620
chéng 	成	c=10 d=3.86972 t=31620
chéng běn 	成本	c=4 d=1.69912 t=31620
chéng dù 	程度	c=3 d=1.26047 t=31620
chéng dū 	成都	c=1 d=0.970446 t=31620
chéng fèn 	成分	c=1 d=0.484324 t=31620
chéng gōng 	成功	c=6 d=3.87455 t=31620
chéng jì 	成绩	c=5 d=3.63163 t=31620
chéng le 	成了	c=2 d=1.11637 t=31620
chéng lì 	成立	c=2 d=1.64169 t=31620
chéng nián 	成年	c=1 d=0.918512 t=31620
chéng rèn 	承认	c=5 d=3.32614 t=31620
chéng rèn le 	承认了	c=2 d=1.01012 t=31620
chéng rú 	诚如	c=0 d=0.0970446 t=31620
chéng shí 	诚实	c=2 d=1.18019 t=31620
chéng shú 	成熟	c=1 d=0.640825 t=31620
chéng wéi 	成为	c=4 d=3.28075 t=31620
chéng xiàn 	呈现	c=1 d=0.96079 t=31620
chéng xiāng 	城乡	c=1 d=0.923117 t=31620
chéng xù 	程序	c=8 d=3.8661 t=31620
chéng xù yuán 	程序员	c=1 d=0.970446 t=31620
chéng yuán 	成员	c=3 d=2.36862 t=31620
chéng yīn 	成因	c=1 d=0.856415 t=31620
chì bǎng 	翅膀	c=2 d=1.73594 t=31620
chì guǒ guǒ 	赤果果	c=2 d=0.941764 t=31620
chí 	池	c=2 d=1.73598 t=31620
chí xù 	持续	c=9 d=3.50479 t=31620
chí yǒu 	持有	c=2 d=1.7605 t=31620
chòu 	臭	c=0 d=0.0474734 t=31620
chòu dǎ yóu xì 	臭打游戏	c=1 d=0.477114 t=31620
chòu lǎo tóu 	臭老头	c=1 d=0.798516 t=31620
chóng bài 	崇拜	c=1 d=0.970446 t=31620
chóng dié 	重叠	c=2 d=1.39572 t=31620
chóng fù 	重复	c=6 d=2.89354 t=31620
chóng gòu 	重构	c=16 d=4.50413 t=31620
chóng mìng míng 	重命名	c=2 d=1.38846 t=31620
chóng qìng 	重庆	c=3 d=2.66483 t=31620
chóng qǐ 	重启	c=17 d=5.25062 t=31620
chóng qǐ hòu 	重启后	c=1 d=0.66365 t=31620
chóng shì 	重试	c=1 d=0.818731 t=31620
chóng shēn 	重申	c=1 d=0.927743 t=31620
chóng xīn 	重新	c=26 d=4.94183 t=31620
chóng zhì 	重置	c=1 d=0.932394 t=31620
chù diàn 	触电	c=2 d=1.65831 t=31620
chù fā 	触发	c=12 d=7.89622 t=31620
chù kòng 	触控	c=5 d=3.39814 t=31620
chù kòng bǎn 	触控板	c=6 d=2.61246 t=31620
chù kòng le 	触控了	c=1 d=0.88692 t=31620
chú 	除	c=1 d=0.955997 t=31620
chú fáng 	厨房	c=1 d=0.932394 t=31620
chú fēi 	除非	c=1 d=0.778801 t=31620
chú le 	除了	c=3 d=2.22127 t=31620
chú wài 	除外	c=1 d=0.594521 t=31620
chú yǐ 	除以	c=1 d=0.923117 t=31620
chún 	纯	c=4 d=3.19288 t=31620
chún běn dì 	纯本地	c=1 d=0.66365 t=31620
chún chún 	纯纯	c=4 d=1.68812 t=31620
chún diàn 	纯电	c=1 d=0.856415 t=31620
chún gēn zōng 	纯跟踪	c=3 d=1.18919 t=31620
chún shì jué 	纯视觉	c=1 d=0.826959 t=31620
chún shǔ 	纯属	c=1 d=0.631283 t=31620
chā bié 	差别	c=1 d=0.965606 t=31620
chā chē 	叉车	c=1 d=0.946485 t=31620
chā diàn 	插电	c=1 d=0.631283 t=31620
chā fēn 	差分	c=1 d=0.985111 t=31620
chā jiàn 	插件	c=7 d=4.11625 t=31620
chā jù 	差距	c=2 d=1.42612 t=31620
chā jī 	叉积	c=1 d=0.927743 t=31620
chā kǎ 	插卡	c=1 d=0.73165 t=31620
chā kǒu 	插口	c=1 d=0.99005 t=31620
chā zhe diàn 	插着电	c=1 d=0.927743 t=31620
chā zhēn 	插帧	c=1 d=0.970446 t=31620
chā zài 	插在	c=1 d=0.955997 t=31620
chāi 	拆	c=4 d=2.96918 t=31620
chāi chéng 	拆成	c=1 d=0.932394 t=31620
chāi chē 	拆车	c=3 d=1.69265 t=31620
chāi chū lái 	拆出来	c=1 d=0.951229 t=31620
chāi fēn 	拆分	c=4 d=3.52114 t=31620
chāi huí 	拆回	c=1 d=0.310367 t=31620
chāi huí lái 	拆回来	c=2 d=1.78234 t=31620
chāi jiě 	拆解	c=1 d=0.631283 t=31620
chāi xià lái 	拆下来	c=2 d=1.79741 t=31620
chāng píng 	昌平	c=2 d=1.93131 t=31620
chāng píng qū 	昌平区	c=1 d=0.891367 t=31620
chāo 	超	c=2 d=1.43292 t=31620
chāo chū 	超出	c=2 d=1.46488 t=31620
chāo guò 	超过	c=3 d=1.57722 t=31620
chāo gāo 	超高	c=1 d=0.68729 t=31620
chāo shí 	超时	c=2 d=1.51602 t=31620
chāo tiáo 	超调	c=0 d=0.083527 t=31620
chāo yuè 	超越	c=1 d=0.891367 t=31620
chē 	车	c=72 d=10.8993 t=31620
chē cháng 	车长	c=1 d=0.562705 t=31620
chē chē 	车车	c=1 d=0.744531 t=31620
chē chǎng 	车厂	c=1 d=0.423162 t=31620
chē dù 	车度	c=1 d=0.224248 t=31620
chē gǎn qì 	车感器	c=1 d=0.802519 t=31620
chē jì líng 	车继铃	c=1 d=0.882497 t=31620
chē liàng 	车辆	c=57 d=8.71271 t=31620
chē nèi 	车内	c=1 d=0.76338 t=31620
chē piào 	车票	c=1 d=0.600496 t=31620
chē qǐ 	车企	c=4 d=2.01091 t=31620
chē shàng 	车上	c=13 d=4.84536 t=31620
chē shēn 	车身	c=1 d=0.88692 t=31620
chē sù 	车速	c=15 d=5.97871 t=31620
chē sù mó shì 	车速模式	c=1 d=0.96079 t=31620
chē tóu 	车头	c=1 d=0.68729 t=31620
chē tǐ 	车体	c=1 d=0.657047 t=31620
chē xíng 	车型	c=8 d=3.23577 t=31620
chē yǔ chē 	车与车	c=1 d=0.444858 t=31620
chē zhàn 	车站	c=4 d=2.53168 t=31620
chē zhǔ 	车主	c=2 d=1.67499 t=31620
chē zài 	车载	c=1 d=0.25538 t=31620
chēng hu 	称呼	c=3 d=1.79263 t=31620
chēng yāo 	撑腰	c=1 d=0.99005 t=31620
chēng zàn 	称赞	c=1 d=0.847894 t=31620
chě 	扯	c=1 d=0.774917 t=31620
chě dàn 	扯淡	c=3 d=1.57558 t=31620
chě shá 	扯啥	c=1 d=0.786628 t=31620
chī 	吃	c=4 d=3.53595 t=31620
chī bù bǎo 	吃不饱	c=1 d=0.965606 t=31620
chī bǎo fàn 	吃饱饭	c=1 d=0.932394 t=31620
chī de 	吃的	c=1 d=0.543351 t=31620
chī fàn 	吃饭	c=3 d=2.27541 t=31620
chī hē 	吃喝	c=1 d=0.904837 t=31620
chī le 	吃了	c=1 d=0.83527 t=31620
chī lì 	吃力	c=1 d=0.97531 t=31620
chī nǎi 	吃奶	c=1 d=0.771052 t=31620
chī shén me 	吃什么	c=1 d=0.985111 t=31620
chī tǔ 	吃土	c=2 d=1.94128 t=31620
chī xīn 	痴心	c=2 d=1.06322 t=31620
chōng 	冲	c=1 d=0.946485 t=31620
chōng diàn 	充电	c=5 d=4.37601 t=31620
chōng dào 	冲到	c=1 d=0.97531 t=31620
chōng dòng 	冲动	c=1 d=0.657047 t=31620
chōng jìn 	冲进	c=1 d=0.927743 t=31620
chōng tū 	冲突	c=3 d=2.25357 t=31620
chōu 	抽	c=1 d=0.985111 t=31620
chū 	出	c=12 d=3.49132 t=31620
chū bǎn shè 	出版社	c=1 d=0.806541 t=31620
chū chà 	出岔	c=3 d=2.02864 t=31620
chū chù 	出处	c=1 d=0.771052 t=31620
chū chāi 	出差	c=18 d=8.03378 t=31620
chū chǎng 	出厂	c=1 d=0.878095 t=31620
chū cuò le 	出错了	c=1 d=0.932394 t=31620
chū fā 	出发	c=1 d=0.913931 t=31620
chū guò 	出过	c=2 d=1.41232 t=31620
chū guǐ 	出轨	c=2 d=1.64169 t=31620
chū kǒu 	出口	c=1 d=0.96079 t=31620
chū le 	出了	c=1 d=0.690734 t=31620
chū lái 	出来	c=9 d=4.61998 t=31620
chū lái hòu 	出来后	c=1 d=0.918512 t=31620
chū lǒng 	出垄	c=1 d=0.810584 t=31620
chū mén 	出门	c=1 d=0.946485 t=31620
chū pǐn 	出品	c=1 d=0.909373 t=31620
chū qù 	出去	c=2 d=1.7558 t=31620
chū rù 	出入	c=0 d=0.0955997 t=31620
chū rù lǒng 	出入垄	c=5 d=3.08371 t=31620
chū shǐ 	初始	c=2 d=0.882381 t=31620
chū shǐ huà 	初始化	c=6 d=3.04631 t=31620
chū tóu 	出头	c=2 d=1.9362 t=31620
chū wèn tí 	出问题	c=2 d=1.64926 t=31620
chū wèn tí le 	出问题了	c=1 d=0.97531 t=31620
chū xiàn 	出现	c=26 d=5.31024 t=31620
chū xiàn guò 	出现过	c=1 d=0.786628 t=31620
chū xiàn hòu 	出现后	c=1 d=0.522045 t=31620
chū yù 	出狱	c=1 d=0.96079 t=31620
chū zhōng shēng 	初中生	c=1 d=0.843665 t=31620
chū zū 	出租	c=0 d=0.0980199 t=31620
chūn gēng 	春耕	c=2 d=1.01146 t=31620
chūn qiū 	春秋	c=1 d=0.869358 t=31620
chūn tiān 	春天	c=2 d=1.3467 t=31620
chūn wǎn 	春晚	c=1 d=0.99005 t=31620
chūn xià qiū 	春夏秋	c=1 d=0.927743 t=31620
chǎn néng 	产能	c=1 d=0.937067 t=31620
chǎn pǐn 	产品	c=25 d=6.09662 t=31620
chǎn pǐn huà 	产品化	c=1 d=0.83527 t=31620
chǎn pǐn hǎo 	产品好	c=1 d=0.826959 t=31620
chǎn shù 	阐述	c=1 d=0.951229 t=31620
chǎn shēng 	产生	c=4 d=1.46195 t=31620
chǎn wù 	产物	c=1 d=0.45612 t=31620
chǎn yè liàn 	产业链	c=1 d=0.891367 t=31620
chǎng 	厂	c=1 d=0.29523 t=31620
chǎng jiā 	厂家	c=12 d=3.97274 t=31620
chǎng jǐng 	场景	c=5 d=2.42644 t=31620
chǎng shāng 	厂商	c=9 d=5.45208 t=31620
chǎng wài 	场外	c=1 d=0.985111 t=31620
chǎo 	吵	c=1 d=0.873716 t=31620
chǒu 	丑	c=2 d=1.07293 t=31620
chǒu chǒu 	瞅瞅	c=1 d=0.941764 t=31620
chǒu shào nǚ zhàn shì 	丑少女战士	c=1 d=0.913931 t=31620
chǔ 	处	c=5 d=1.49774 t=31620
chǔ lǐ 	处理	c=25 d=6.77435 t=31620
chǔ néng 	储能	c=2 d=1.97516 t=31620
chǔ rén měi 	楚人美	c=1 d=0.927743 t=31620
chǔ yú 	处于	c=4 d=2.44536 t=31620
chǔn zhū 	蠢猪	c=5 d=3.53582 t=31620
cuán 	攒	c=2 d=1.02094 t=31620
cuì ruò 	脆弱	c=1 d=0.980199 t=31620
cuò 	错	c=7 d=2.99952 t=31620
cuò de 	错的	c=1 d=0.970446 t=31620
cuò jué 	错觉	c=1 d=0.778801 t=31620
cuò le 	错了	c=2 d=1.58414 t=31620
cuò pàn 	错判	c=1 d=0.814648 t=31620
cuò wèi 	错位	c=4 d=2.52148 t=31620
cuò wù 	错误	c=12 d=6.20303 t=31620
cuò wù mǎ 	错误码	c=2 d=1.63896 t=31620
cuò zhé 	挫折	c=1 d=0.99005 t=31620
cuò zài 	错在	c=1 d=0.323033 t=31620
cuān 	蹿	c=1 d=0.501576 t=31620
cài 	菜	c=2 d=1.77296 t=31620
cài dāo 	菜刀	c=1 d=0.941764 t=31620
cài xú kūn 	蔡徐坤	c=1 d=0.895834 t=31620
cái 	才	c=19 d=4.17821 t=31620
cái fù 	财富	c=1 d=0.99005 t=31620
cái huì 	才会	c=2 d=1.77101 t=31620
cái huì sǐ 	才会死	c=1 d=0.927743 t=31620
cái liào 	材料	c=2 d=1.96531 t=31620
cái néng 	才能	c=16 d=4.43985 t=31620
cái shì 	才是	c=2 d=1.52037 t=31620
cè 	测	c=3 d=2.37904 t=31620
cè chū 	测出	c=2 d=1.51325 t=31620
cè huà 	策划	c=0 d=0.0600496 t=31620
cè huà cè huà 	策划策划	c=1 d=0.603506 t=31620
cè liáng 	测量	c=4 d=2.42731 t=31620
cè lüè 	策略	c=5 d=2.47523 t=31620
cè píng 	测评	c=0 d=0.0711771 t=31620
cè qīng 	侧倾	c=1 d=0.965606 t=31620
cè shì 	测试	c=109 d=15.2568 t=31620
cè shì bǎn 	测试板	c=1 d=0.918512 t=31620
cè shì shǐ yòng 	测试使用	c=1 d=0.99005 t=31620
cè shì wèn tí 	测试问题	c=1 d=0.923117 t=31620
cè shì yí xià 	测试一下	c=2 d=1.63743 t=31620
cè xià 	测下	c=2 d=1.51443 t=31620
cè xù háng 	测续航	c=1 d=0.951229 t=31620
céng cì 	层次	c=1 d=0.847894 t=31620
céng jīng 	曾经	c=1 d=0.891367 t=31620
cì 	次	c=6 d=3.10298 t=31620
cì jī 	刺激	c=5 d=3.73485 t=31620
cì kè 	刺客	c=3 d=2.12004 t=31620
cì shù 	次数	c=5 d=3.10296 t=31620
cí 	词	c=4 d=1.85142 t=31620
cí bù dá yì 	词不达意	c=2 d=1.69169 t=31620
cí huì 	词汇	c=3 d=1.53028 t=31620
cóng 	从	c=36 d=6.56661 t=31620
cóng diàn yǐng 	从电影	c=1 d=0.429557 t=31620
cóng kòng 	从控	c=1 d=0.782705 t=31620
cóng lái 	从来	c=1 d=0.711771 t=31620
cóng qián 	从前	c=1 d=0.268475 t=31620
cóng shì 	从事	c=2 d=1.33253 t=31620
cóng wèi 	从未	c=1 d=0.951229 t=31620
cóng wǒ 	从我	c=1 d=0.683861 t=31620
cóng xiǎo 	从小	c=1 d=0.737124 t=31620
cóng zì jǐ 	从自己	c=1 d=0.332871 t=31620
cù shǐ 	促使	c=1 d=0.96771 t=31620
cù shǐ nǐ 	促使你	c=1 d=0.856415 t=31620
cù sǐ 	猝死	c=1 d=0.909373 t=31620
cùn 	寸	c=10 d=3.82934 t=31620
cún chǔ 	存储	c=1 d=0.822834 t=31620
cún hǎo 	存好	c=1 d=0.759572 t=31620
cún le 	存了	c=1 d=0.980199 t=31620
cún xià 	存下	c=1 d=0.88692 t=31620
cún yí xià 	存一下	c=1 d=0.650509 t=31620
cún zài 	存在	c=22 d=4.42689 t=31620
cāi cè 	猜测	c=1 d=0.740819 t=31620
cān bǎo 	参保	c=2 d=1.80521 t=31620
cān bǎo rén yuán 	参保人员	c=1 d=0.932394 t=31620
cān jiā 	参加	c=3 d=1.79203 t=31620
cān kǎo 	参考	c=13 d=2.67976 t=31620
cān shù 	参数	c=24 d=6.40815 t=31620
cān zhào 	参照	c=1 d=0.852144 t=31620
cāng 	仓	c=1 d=0.99005 t=31620
cāng kù 	仓库	c=8 d=4.16226 t=31620
cāng ěr jīn kǎi 	苍耳今楷	c=3 d=1.63555 t=31620
cāo zuò 	操作	c=79 d=14.5746 t=31620
cāo zuò xù liè 	操作序列	c=1 d=0.932394 t=31620
cōng míng 	聪明	c=1 d=0.980199 t=31620
cūn 	村	c=2 d=1.86713 t=31620
cūn lǐ 	村里	c=1 d=0.865022 t=31620
cūn zi lǐ 	村子里	c=1 d=0.891367 t=31620
cǎi gòu 	采购	c=2 d=0.743983 t=31620
cǎi hóng 	彩虹	c=1 d=0.965606 t=31620
cǎi jí 	采集	c=2 d=1.71304 t=31620
cǎi lí hé 	踩离合	c=3 d=1.03518 t=31620
cǎi qǔ 	采取	c=2 d=0.822834 t=31620
cǎi xìn 	采信	c=1 d=0.99005 t=31620
cǎi yòng 	采用	c=7 d=2.75603 t=31620
cǎo 	草	c=1 d=0.45612 t=31620
cǎo tái bān zi 	草台班子	c=1 d=0.839457 t=31620
cǐ guò chéng 	此过程	c=1 d=0.571209 t=31620
cǐ lèi 	此类	c=4 d=1.99196 t=31620
cǐ mó shì 	此模式	c=1 d=0.26982 t=31620
cǐ shí 	此时	c=2 d=1.8466 t=31620
cǐ shēng 	此生	c=1 d=0.955997 t=31620
cǐ wèn tí 	此问题	c=1 d=0.65377 t=31620
de 	的	c=1945 d=33.7828 t=31620
de dōng xi 	的东西	c=1 d=0.980199 t=31620
de huà 	的话	c=3 d=2.15404 t=31620
de nǐ 	的你	c=1 d=0.759572 t=31620
de shuō 	的说	c=1 d=0.802519 t=31620
de shí hou 	的时候	c=3 d=1.65063 t=31620
de yán chí 	的延迟	c=1 d=0.932394 t=31620
diàn chí 	电池	c=6 d=2.88035 t=31620
diàn chí róng liàng 	电池容量	c=1 d=0.711771 t=31620
diàn dòng 	电动	c=2 d=1.00603 t=31620
diàn dòng zuò yǐ 	电动座椅	c=1 d=0.826959 t=31620
diàn fèi 	电费	c=4 d=3.38774 t=31620
diàn huà 	电话	c=2 d=1.66024 t=31620
diàn jī 	电机	c=21 d=4.71068 t=31620
diàn kòng 	电控	c=2 d=1.12344 t=31620
diàn liàng 	电量	c=3 d=1.17966 t=31620
diàn lǐ 	店里	c=2 d=1.84941 t=31620
diàn nǎo 	电脑	c=12 d=4.39023 t=31620
diàn nǎo shàng 	电脑上	c=1 d=0.831104 t=31620
diàn sān lún 	电三轮	c=1 d=0.900325 t=31620
diàn sǐ 	电死	c=1 d=0.99005 t=31620
diàn xiàn gān 	电线杆	c=1 d=0.360595 t=31620
diàn xìn 	电信	c=4 d=2.71793 t=31620
diàn yuán 	电源	c=3 d=1.07376 t=31620
diàn yuán cè lüè 	电源策略	c=1 d=0.666977 t=31620
diàn yuán shì pèi qì 	电源适配器	c=1 d=0.798516 t=31620
diàn yā 	电压	c=1 d=0.88692 t=31620
diàn yǐng 	电影	c=8 d=4.32404 t=31620
diàn zǐ 	电子	c=9 d=4.64682 t=31620
diàn zǐ chǎn pǐn 	电子产品	c=1 d=0.609571 t=31620
diàn zǐ dàng wèi 	电子档位	c=1 d=0.481909 t=31620
diào 	掉	c=4 d=2.69613 t=31620
diào tóu 	掉头	c=1 d=0.814648 t=31620
diào xiàn 	掉线	c=1 d=0.937067 t=31620
diào yán 	调研	c=6 d=3.15682 t=31620
diào yòng 	调用	c=11 d=4.78381 t=31620
dié shì jiàn pán 	蝶式键盘	c=1 d=0.657047 t=31620
dié yǒng 	蝶泳	c=1 d=0.726149 t=31620
dié zhàn 	谍战	c=1 d=0.839457 t=31620
diān bǒ 	颠簸	c=3 d=1.51412 t=31620
diē le 	跌了	c=2 d=1.43527 t=31620
diē wèi 	爹味	c=0 d=0.0923117 t=31620
diē wèi ér 	爹味儿	c=1 d=0.358796 t=31620
diū chū 	丢出	c=1 d=0.771052 t=31620
diū diào 	丢掉	c=1 d=0.839457 t=31620
diū qì 	丢弃	c=1 d=0.946485 t=31620
diū shī 	丢失	c=4 d=2.16071 t=31620
diǎn 	典	c=3 d=2.38149 t=31620
diǎn 	点	c=21 d=6.76633 t=31620
diǎn diǎn 	点点	c=1 d=0.97531 t=31620
diǎn er 	点儿	c=1 d=0.892554 t=31620
diǎn jī 	点击	c=7 d=1.89125 t=31620
diǎn kāi 	点开	c=2 d=1.44473 t=31620
diǎn liàn jiē 	点链接	c=1 d=0.694196 t=31620
diǎn xià 	点下	c=1 d=0.970446 t=31620
diǎn xíng 	典型	c=4 d=2.59773 t=31620
diǎn yún 	点云	c=1 d=0.818731 t=31620
duàn 	段	c=1 d=0.810584 t=31620
duàn diàn 	断电	c=3 d=1.69032 t=31620
duàn dāo 	锻刀	c=1 d=0.973225 t=31620
duàn dāo dà sài 	锻刀大赛	c=1 d=0.822834 t=31620
duàn liàn 	锻炼	c=1 d=0.882497 t=31620
duì 	对	c=22 d=5.75937 t=31620
duì ba 	对吧	c=7 d=2.78428 t=31620
duì bù qí 	对不齐	c=1 d=0.529935 t=31620
duì bú duì 	对不对	c=1 d=0.865022 t=31620
duì bú shàng 	对不上	c=1 d=0.918512 t=31620
duì bō 	对波	c=1 d=0.882497 t=31620
duì bǐ 	对比	c=25 d=7.10393 t=31620
duì bǐ yì xiē 	对比一些	c=1 d=0.927743 t=31620
duì cǐ 	对此	c=3 d=1.90272 t=31620
duì de 	对的	c=1 d=0.755783 t=31620
duì diào 	对调	c=1 d=0.955997 t=31620
duì duì pèng 	对对碰	c=1 d=0.980199 t=31620
duì dài 	对待	c=1 d=0.932394 t=31620
duì fāng 	对方	c=1 d=0.771052 t=31620
duì huà 	对话	c=4 d=2.45001 t=31620
duì jiǎo 	对角	c=1 d=0.869358 t=31620
duì liè 	队列	c=2 d=1.96042 t=31620
duì ma 	对吗	c=4 d=2.97189 t=31620
duì miàn 	对面	c=1 d=0.600496 t=31620
duì shàng 	对上	c=1 d=0.882497 t=31620
duì shǒu 	对手	c=1 d=0.321422 t=31620
duì sǐ 	怼死	c=1 d=0.918512 t=31620
duì wàng 	对望	c=1 d=0.774917 t=31620
duì wǔ 	队伍	c=1 d=0.96079 t=31620
duì xū yào 	对需要	c=1 d=0.677056 t=31620
duì yìng 	对应	c=18 d=3.33197 t=31620
duì yú 	对于	c=28 d=4.36386 t=31620
duān 	端	c=5 d=2.0026 t=31620
duān kǒu 	端口	c=3 d=1.83199 t=31620
duān kǒu hào 	端口号	c=1 d=0.869358 t=31620
duī liào 	堆料	c=0 d=0.0909373 t=31620
duō 	多	c=14 d=3.4427 t=31620
duō cháng 	多长	c=2 d=1.74184 t=31620
duō chū mén 	多出门	c=2 d=0.99005 t=31620
duō cì 	多次	c=1 d=0.319819 t=31620
duō duō 	多多	c=2 d=0.913931 t=31620
duō duō shǎo 	多多少	c=1 d=0.786628 t=31620
duō gè 	多个	c=4 d=2.75889 t=31620
duō hǎo 	多好	c=1 d=0.895834 t=31620
duō jiā 	多家	c=1 d=0.557106 t=31620
duō jiǔ 	多久	c=5 d=2.65822 t=31620
duō jī 	多机	c=1 d=0.404542 t=31620
duō kuài 	多快	c=1 d=0.941764 t=31620
duō kuī le 	多亏了	c=1 d=0.856415 t=31620
duō kāi 	多开	c=1 d=0.43605 t=31620
duō le 	多了	c=1 d=0.946485 t=31620
duō me 	多么	c=5 d=3.70683 t=31620
duō nián 	多年	c=1 d=0.980199 t=31620
duō nián qián 	多年前	c=2 d=1.55763 t=31620
duō rén 	多人	c=2 d=0.965606 t=31620
duō shì shì 	多试试	c=2 d=1.79069 t=31620
duō shǎo 	多少	c=21 d=5.72511 t=31620
duō shǎo dù 	多少度	c=1 d=0.514273 t=31620
duō shǎo ne 	多少呢	c=1 d=0.970446 t=31620
duō shǎo tiān 	多少天	c=1 d=0.913931 t=31620
duō xiàn chéng 	多线程	c=1 d=0.946485 t=31620
duō xīng 	多星	c=0 d=0.0955997 t=31620
duō yuǎn 	多远	c=2 d=1.2297 t=31620
duō yú 	多于	c=1 d=0.970446 t=31620
duō yú 	多余	c=1 d=0.965606 t=31620
duō yā 	多呀	c=1 d=0.88692 t=31620
duǎn xiǎo 	短小	c=1 d=0.847894 t=31620
duǎn zàn 	短暂	c=1 d=0.88692 t=31620
dà 	大	c=18 d=4.80353 t=31620
dà bàn nián 	大半年	c=1 d=0.856415 t=31620
dà bù fèn 	大部分	c=7 d=2.23346 t=31620
dà bù liǎo 	大不了	c=1 d=0.937067 t=31620
dà chǎng 	大厂	c=1 d=0.937067 t=31620
dà de 	大的	c=1 d=0.88692 t=31620
dà diàn chí 	大电池	c=2 d=1.28813 t=31620
dà dà 	大大	c=2 d=1.53478 t=31620
dà dòu 	大豆	c=1 d=0.951229 t=31620
dà fēi 	大飞	c=0 d=0.0839457 t=31620
dà fēi lǎo shī 	大飞老师	c=1 d=0.843665 t=31620
dà guò shī 	大过失	c=1 d=0.985111 t=31620
dà guó qǐ 	大国企	c=1 d=0.60653 t=31620
dà gài 	大概	c=2 d=1.44463 t=31620
dà gài lǜ 	大概率	c=1 d=0.657047 t=31620
dà gài shì 	大概是	c=1 d=0.839457 t=31620
dà gē 	大哥	c=2 d=1.84191 t=31620
dà gōng hào 	大功耗	c=1 d=0.65377 t=31620
dà huò chē 	大货车	c=1 d=0.634448 t=31620
dà hé jiě 	大和解	c=1 d=0.918512 t=31620
dà jiā 	大家	c=15 d=4.37764 t=31620
dà jiǎng 	大奖	c=1 d=0.909373 t=31620
dà jīng xiǎo guài 	大惊小怪	c=1 d=0.767205 t=31620
dà kāi mén 	大开门	c=1 d=0.918512 t=31620
dà kǎi gē 	大凯哥	c=1 d=0.909373 t=31620
dà liàn kē jì 	大炼科技	c=2 d=1.62635 t=31620
dà liàng 	大量	c=2 d=0.909373 t=31620
dà lì fā zhǎn 	大力发展	c=1 d=0.985111 t=31620
dà lù 	大陆	c=4 d=3.47187 t=31620
dà lǐng dǎo 	大领导	c=1 d=0.878095 t=31620
dà mó xíng 	大模型	c=3 d=2.78195 t=31620
dà mā 	大妈	c=1 d=0.594521 t=31620
dà mǎ lù 	大马路	c=1 d=0.985111 t=31620
